PDBID,HBOND_LIG_SC,HBOND:LIG_MC,HBOND:SC_LIG,HBOND:MC_LIG,VDW:LIG_SC,VDW:LIG_MC,VDW:SC_LIG,VDW:MC_LIG,HBOND_LIG_SC2 normal,HBOND:LIG_MC3 normal,HBOND:SC_LIG4 normal,HBOND:MC_LIG5 normal,VDW:LIG_SC6 normal,VDW:LIG_MC7 normal,VDW:SC_LIG8 normal,VDW:MC_LIG9 normal
5C4J,0,0,0,4,0,0,8,1,0,0,0,0.307692308,0,0,0.615384615,0.076923077
5C4X,0,0,0,5,0,0,1,0,0,0,0,0.833333333,0,0,0.166666667,0
5C9H,0,0,0,4,0,0,11,2,0,0,0,0.235294118,0,0,0.647058824,0.117647059
5CCB,0,0,26,0,0,0,7,0,0,0,0.787878788,0,0,0,0.212121212,0
5CCX,0,0,22,0,0,0,7,0,0,0,0.75862069,0,0,0,0.24137931,0
5CD1,0,0,47,9,0,0,37,2,0,0,0.494736842,0.094736842,0,0,0.389473684,0.021052632
5CD4,0,0,0,54,0,0,108,9,0,0,0,0.315789474,0,0,0.631578947,0.052631579
5CZZ,0,0,0,22,0,0,19,0,0,0,0,0.536585366,0,0,0.463414634,0
5D0A,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5D0B,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0
5D6G,0,0,0,3,0,0,3,0,0,0,0,0.5,0,0,0.5,0
5D8H,0,7,0,0,6,0,0,0,0,0.538461538,0,0,0.461538462,0,0,0
5DAR,0,14,0,0,18,0,0,0,0,0.4375,0,0,0.5625,0,0,0
5DCV,0,0,0,8,0,0,11,1,0,0,0,0.4,0,0,0.55,0.05
5DE5,0,15,0,0,9,4,0,0,0,0.535714286,0,0,0.321428571,0.142857143,0,0
5DE8,0,14,0,0,8,3,0,0,0,0.56,0,0,0.32,0.12,0,0
5DEA,0,16,0,0,10,4,0,0,0,0.533333333,0,0,0.333333333,0.133333333,0,0
5DET,0,0,0,7,0,0,21,0,0,0,0,0.25,0,0,0.75,0
5DM6,0,0,0,174,0,0,204,9,0,0,0,0.449612403,0,0,0.527131783,0.023255814
5DM7,0,0,0,166,0,0,203,13,0,0,0,0.434554974,0,0,0.531413613,0.034031414
5DNO,0,0,0,3,0,0,8,0,0,0,0,0.272727273,0,0,0.727272727,0
5DO4,0,0,0,3,0,0,7,1,0,0,0,0.272727273,0,0,0.636363636,0.090909091
5DTO,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5DV7,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0
5E02,0,0,0,3,0,0,4,0,0,0,0,0.428571429,0,0,0.571428571,0
5E08,0,0,0,3,0,0,16,1,0,0,0,0.15,0,0,0.8,0.05
5E17,0,0,0,4,0,0,17,1,0,0,0,0.181818182,0,0,0.772727273,0.045454545
5E18,0,0,0,5,0,0,21,1,0,0,0,0.185185185,0,0,0.777777778,0.037037037
5E3H,0,0,0,6,0,0,6,0,0,0,0,0.5,0,0,0.5,0
5E6M,0,0,0,2,0,0,38,0,0,0,0,0.05,0,0,0.95,0
5ED1,0,0,0,5,0,0,5,1,0,0,0,0.454545455,0,0,0.454545455,0.090909091
5ED2,0,0,0,11,0,0,11,0,0,0,0,0.5,0,0,0.5,0
5EEU,0,0,0,27,0,0,67,0,0,0,0,0.287234043,0,0,0.712765957,0
5EEV,0,0,0,28,0,0,70,0,0,0,0,0.285714286,0,0,0.714285714,0
5EEW,0,0,0,28,0,0,69,0,0,0,0,0.288659794,0,0,0.711340206,0
5EEX,0,0,0,28,0,0,72,0,0,0,0,0.28,0,0,0.72,0
5EEY,0,0,0,28,0,0,72,0,0,0,0,0.28,0,0,0.72,0
5EEZ,0,0,0,28,0,0,73,0,0,0,0,0.277227723,0,0,0.722772277,0
5EF0,0,0,0,27,0,0,75,0,0,0,0,0.264705882,0,0,0.735294118,0
5EF1,0,0,0,27,0,0,78,0,0,0,0,0.257142857,0,0,0.742857143,0
5EF2,0,0,0,28,0,0,77,0,0,0,0,0.266666667,0,0,0.733333333,0
5EF3,0,0,0,28,0,0,78,0,0,0,0,0.264150943,0,0,0.735849057,0
5EIM,0,0,0,2,0,0,16,1,0,0,0,0.105263158,0,0,0.842105263,0.052631579
5ELH,0,0,1,4,0,0,11,0,0,0,0.0625,0.25,0,0,0.6875,0
5ELK,0,0,4,5,0,0,12,0,0,0,0.19047619,0.238095238,0,0,0.571428571,0
5ELR,0,2,0,0,8,2,0,0,0,0.166666667,0,0,0.666666667,0.166666667,0,0
5ELS,0,0,0,7,0,0,15,4,0,0,0,0.269230769,0,0,0.576923077,0.153846154
5ELT,0,0,0,4,0,0,10,4,0,0,0,0.222222222,0,0,0.555555556,0.222222222
5ELX,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
5EMO,0,0,0,5,0,0,13,3,0,0,0,0.238095238,0,0,0.619047619,0.142857143
5EN1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0.923076923,0.076923077
5EX7,0,0,0,2,0,0,11,0,0,0,0,0.153846154,0,0,0.846153846,0
5F0Q,0,0,0,6,0,0,15,0,0,0,0,0.285714286,0,0,0.714285714,0
5F0S,0,0,0,6,0,0,13,0,0,0,0,0.315789474,0,0,0.684210526,0
5F5F,0,0,0,12,4,0,28,0,0,0,0,0.272727273,0.090909091,0,0.636363636,0
5F5H,0,0,0,5,0,0,13,0,0,0,0,0.277777778,0,0,0.722222222,0
5F6C,0,0,8,4,0,0,5,0,0,0,0.470588235,0.235294118,0,0,0.294117647,0
5F8G,0,0,0,4,0,0,3,0,0,0,0,0.571428571,0,0,0.428571429,0
5F8H,0,0,0,5,0,0,5,0,0,0,0,0.5,0,0,0.5,0
5F8I,0,0,0,5,0,0,5,0,0,0,0,0.5,0,0,0.5,0
5F8J,0,0,0,6,0,0,7,0,0,0,0,0.461538462,0,0,0.538461538,0
5F8L,0,0,0,4,0,0,3,0,0,0,0,0.571428571,0,0,0.428571429,0
5F8M,0,0,0,6,0,0,6,0,0,0,0,0.5,0,0,0.5,0
5F8N,0,0,0,4,0,0,4,0,0,0,0,0.5,0,0,0.5,0
5F98,0,0,0,27,0,0,30,0,0,0,0,0.473684211,0,0,0.526315789,0
5F9F,0,0,0,35,0,0,41,0,0,0,0,0.460526316,0,0,0.539473684,0
5F9H,0,0,0,34,0,0,6,0,0,0,0,0.85,0,0,0.15,0
5F9R,0,0,0,25,0,0,40,4,0,0,0,0.362318841,0,0,0.579710145,0.057971014
5FJ8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
5FLM,0,0,0,3,0,0,4,0,0,0,0,0.428571429,0,0,0.571428571,0
5FLX,0,106,0,4,203,6,9,1,0,0.32218845,0,0.012158055,0.617021277,0.018237082,0.027355623,0.003039514
5FMZ,0,0,0,9,0,0,23,3,0,0,0,0.257142857,0,0,0.657142857,0.085714286
5FN1,0,0,7,0,0,0,2,0,0,0,0.777777778,0,0,0,0.222222222,0
5FQ5,63,14,20,5,27,2,0,0,0.480916031,0.106870229,0.152671756,0.038167939,0.20610687,0.015267176,0,0
5FVC,0,0,0,16,0,0,55,7,0,0,0,0.205128205,0,0,0.705128205,0.08974359
5FW1,66,17,23,5,26,2,2,0,0.468085106,0.120567376,0.163120567,0.035460993,0.184397163,0.014184397,0.014184397,0
5FW2,56,15,20,5,25,2,4,0,0.440944882,0.118110236,0.157480315,0.039370079,0.196850394,0.015748031,0.031496063,0
5FW3,65,15,23,5,26,1,3,0,0.471014493,0.108695652,0.166666667,0.036231884,0.188405797,0.007246377,0.02173913,0
5G2X,0,2,0,0,11,0,0,0,0,0.153846154,0,0,0.846153846,0,0,0
5G4U,0,24,0,0,39,1,0,0,0,0.375,0,0,0.609375,0.015625,0,0
5G4V,0,15,0,0,33,3,0,0,0,0.294117647,0,0,0.647058824,0.058823529,0,0
5GAD,0,193,0,0,201,11,0,0,0,0.47654321,0,0,0.496296296,0.027160494,0,0
5GAE,0,197,0,0,216,9,0,0,0,0.466824645,0,0,0.511848341,0.021327014,0,0
5GAF,0,194,0,0,199,11,0,0,0,0.48019802,0,0,0.492574257,0.027227723,0,0
5GAG,0,201,0,0,200,15,0,0,0,0.483173077,0,0,0.480769231,0.036057692,0,0
5GAH,0,193,0,0,198,11,0,0,0,0.480099502,0,0,0.492537313,0.027363184,0,0
5GJB,0,0,0,3,0,0,3,0,0,0,0,0.5,0,0,0.5,0
5GMF,0,0,0,12,0,0,27,3,0,0,0,0.285714286,0,0,0.642857143,0.071428571
5GMG,0,0,0,6,0,0,13,2,0,0,0,0.285714286,0,0,0.619047619,0.095238095
5GUH,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
5GXH,0,0,0,2,0,0,19,0,0,0,0,0.095238095,0,0,0.904761905,0
5GXI,0,0,0,2,0,0,13,0,0,0,0,0.133333333,0,0,0.866666667,0
5H0R,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5H1K,0,0,0,7,0,0,35,0,0,0,0,0.166666667,0,0,0.833333333,0
5H1L,0,0,0,2,0,0,20,0,0,0,0,0.090909091,0,0,0.909090909,0
5H1S,0,112,0,0,234,8,0,0,0,0.316384181,0,0,0.661016949,0.02259887,0,0
5H3U,0,0,0,2,0,0,20,0,0,0,0,0.090909091,0,0,0.909090909,0
5H9E,0,1,0,41,1,0,118,11,0,0.005813953,0,0.238372093,0.005813953,0,0.686046512,0.063953488
5H9F,0,1,0,47,2,0,106,14,0,0.005882353,0,0.276470588,0.011764706,0,0.623529412,0.082352941
5HAB,0,0,0,7,0,0,12,0,0,0,0,0.368421053,0,0,0.631578947,0
5HC9,0,0,0,7,0,0,16,1,0,0,0,0.291666667,0,0,0.666666667,0.041666667
5HJZ,0,0,0,1,0,0,6,0,0,0,0,0.142857143,0,0,0.857142857,0
5HKC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
5HKV,0,131,0,0,149,8,0,0,0,0.454861111,0,0,0.517361111,0.027777778,0,0
5HL7,0,109,0,25,122,6,27,1,0,0.375862069,0,0.086206897,0.420689655,0.020689655,0.093103448,0.003448276
5HO4,0,0,0,2,0,0,12,1,0,0,0,0.133333333,0,0,0.8,0.066666667
5HP2,0,0,0,5,0,0,6,1,0,0,0,0.416666667,0,0,0.5,0.083333333
5HP3,0,0,0,4,0,0,4,1,0,0,0,0.444444444,0,0,0.444444444,0.111111111
5HR6,0,1,0,6,2,1,14,0,0,0.041666667,0,0.25,0.083333333,0.041666667,0.583333333,0
5HR7,0,4,0,0,20,2,0,0,0,0.153846154,0,0,0.769230769,0.076923077,0,0
5HSW,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
5I2D,0,0,0,23,0,0,43,3,0,0,0,0.333333333,0,0,0.623188406,0.043478261
5I4A,0,0,0,8,0,0,24,0,0,0,0,0.25,0,0,0.75,0
5I8Q,0,0,0,7,0,0,14,0,0,0,0,0.333333333,0,0,0.666666667,0
5I9D,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0
5I9F,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0
5I9G,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0
5I9H,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0
5ID6,0,0,0,10,0,0,15,0,0,0,0,0.4,0,0,0.6,0
5IP2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
5IPL,0,0,0,6,0,0,30,1,0,0,0,0.162162162,0,0,0.810810811,0.027027027
5IPM,0,0,0,4,0,0,29,2,0,0,0,0.114285714,0,0,0.828571429,0.057142857
5IPN,0,0,0,5,0,0,24,2,0,0,0,0.161290323,0,0,0.774193548,0.064516129
5IWA,0,0,0,91,0,0,97,7,0,0,0,0.466666667,0,0,0.497435897,0.035897436
5IYD,0,0,0,7,0,0,24,0,0,0,0,0.225806452,0,0,0.774193548,0
5J0M,0,0,17,3,0,0,4,0,0,0,0.708333333,0.125,0,0,0.166666667,0
5J1O,0,0,12,1,0,0,4,0,0,0,0.705882353,0.058823529,0,0,0.235294118,0
5J2W,0,0,14,3,0,0,5,0,0,0,0.636363636,0.136363636,0,0,0.227272727,0
5JAJ,0,0,0,10,0,0,6,0,0,0,0,0.625,0,0,0.375,0
5JB2,0,0,0,10,0,0,2,0,0,0,0,0.833333333,0,0,0.166666667,0
5JB3,0,95,0,0,121,22,0,0,0,0.399159664,0,0,0.508403361,0.092436975,0,0
5JBG,0,0,0,10,0,0,9,0,0,0,0,0.526315789,0,0,0.473684211,0
5JBH,0,96,0,1,111,18,1,0,0,0.422907489,0,0.004405286,0.488986784,0.079295154,0.004405286,0
5JBJ,0,0,0,6,0,0,7,0,0,0,0,0.461538462,0,0,0.538461538,0
5JC3,0,0,0,13,0,0,2,0,0,0,0,0.866666667,0,0,0.133333333,0
5JC7,0,0,0,13,0,0,1,0,0,0,0,0.928571429,0,0,0.071428571,0
5JCF,0,0,0,12,0,0,2,0,0,0,0,0.857142857,0,0,0.142857143,0
5JCH,0,0,0,12,0,0,2,0,0,0,0,0.857142857,0,0,0.142857143,0
5JJI,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0
5JJK,0,0,0,13,0,0,2,0,0,0,0,0.866666667,0,0,0.133333333,0
5JJL,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0
5JJU,0,0,0,1,0,0,6,2,0,0,0,0.111111111,0,0,0.666666667,0.222222222
5JRC,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
5JS1,0,0,0,6,0,0,9,0,0,0,0,0.4,0,0,0.6,0
5JVG,0,140,0,0,181,9,0,0,0,0.424242424,0,0,0.548484848,0.027272727,0,0
5JVH,0,134,0,0,177,12,0,0,0,0.414860681,0,0,0.547987616,0.037151703,0,0
5JXS,0,0,0,4,0,0,2,0,0,0,0,0.666666667,0,0,0.333333333,0
5K0Y,0,152,0,0,283,14,0,0,0,0.338530067,0,0,0.630289532,0.031180401,0,0
5K77,0,0,0,0,0,0,74,0,0,0,0,0,0,0,1,0
5K78,0,0,0,1,0,0,30,0,0,0,0,0.032258065,0,0,0.967741935,0
5KAL,0,0,1,0,0,0,2,0,0,0,0.333333333,0,0,0,0.666666667,0
5KI6,0,0,0,4,0,0,7,0,0,0,0,0.363636364,0,0,0.636363636,0
5KK5,0,0,0,21,0,0,10,0,0,0,0,0.677419355,0,0,0.322580645,0
5KL1,0,0,0,4,0,0,32,0,0,0,0,0.111111111,0,0,0.888888889,0
5KL8,0,0,0,3,0,0,41,0,0,0,0,0.068181818,0,0,0.931818182,0
5KLA,0,0,14,0,0,0,36,0,0,0,0.28,0,0,0,0.72,0
5L1Z,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.333333333,0.666666667
5L2L,5,2,43,18,9,0,123,0,0.025,0.01,0.215,0.09,0.045,0,0.615,0
5LL6,0,82,0,0,126,5,0,0,0,0.384976526,0,0,0.591549296,0.023474178,0,0
5LM7,0,0,0,6,0,0,53,4,0,0,0,0.095238095,0,0,0.841269841,0.063492063
5LMN,0,105,0,0,131,8,2,0,0,0.426829268,0,0,0.532520325,0.032520325,0.008130081,0
5LMO,0,86,0,0,107,6,0,0,0,0.432160804,0,0,0.537688442,0.030150754,0,0
5LMP,0,78,0,0,112,5,2,0,0,0.395939086,0,0,0.568527919,0.025380711,0.010152284,0
5LMQ,0,83,0,2,114,6,6,0,0,0.393364929,0,0.009478673,0.54028436,0.028436019,0.028436019,0
5LMR,0,89,0,0,120,6,1,0,0,0.412037037,0,0,0.555555556,0.027777778,0.00462963,0
5LMS,0,62,0,1,110,8,7,0,0,0.329787234,0,0.005319149,0.585106383,0.042553191,0.037234043,0
5LMT,0,92,0,1,119,10,6,1,0,0.401746725,0,0.004366812,0.519650655,0.043668122,0.026200873,0.004366812
5LMU,0,88,0,2,102,8,3,0,0,0.433497537,0,0.009852217,0.502463054,0.039408867,0.014778325,0
5LMV,0,90,0,2,110,10,3,1,0,0.416666667,0,0.009259259,0.509259259,0.046296296,0.013888889,0.00462963
5LTA,0,0,0,4,0,0,6,1,0,0,0,0.363636364,0,0,0.545454545,0.090909091
5M0I,0,0,0,2,0,0,12,0,0,0,0,0.142857143,0,0,0.857142857,0
5M0J,0,0,0,1,0,0,7,0,0,0,0,0.125,0,0,0.875,0
5M3F,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5M3H,0,0,0,8,0,0,17,2,0,0,0,0.296296296,0,0,0.62962963,0.074074074
5M3J,0,0,0,7,0,0,18,4,0,0,0,0.24137931,0,0,0.620689655,0.137931034
5M5X,0,0,0,2,0,0,3,0,0,0,0,0.4,0,0,0.6,0
5M5Y,0,0,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0
5M64,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0
5M73,0,16,0,0,31,0,0,0,0,0.340425532,0,0,0.659574468,0,0,0
5M8I,0,0,8,2,0,0,7,0,0,0,0.470588235,0.117647059,0,0,0.411764706,0
5ME0,0,121,0,4,126,15,26,12,0,0.398026316,0,0.013157895,0.414473684,0.049342105,0.085526316,0.039473684
5ME1,0,111,0,3,123,15,16,6,0,0.405109489,0,0.010948905,0.448905109,0.054744526,0.058394161,0.02189781
5MFX,0,0,0,3,0,0,3,0,0,0,0,0.5,0,0,0.5,0
5MGA,0,0,0,25,0,0,20,0,0,0,0,0.555555556,0,0,0.444444444,0
5MLC,0,160,0,0,206,13,0,0,0,0.422163588,0,0,0.54353562,0.034300792,0,0
5MMI,0,146,0,44,191,4,62,2,0,0.325167038,0,0.097995546,0.425389755,0.008908686,0.138084633,0.004454343
5MMJ,0,83,0,0,95,3,0,0,0,0.458563536,0,0,0.524861878,0.016574586,0,0
5MS0,0,0,0,11,3,1,6,4,0,0,0,0.44,0.12,0.04,0.24,0.16
5MSG,0,0,0,6,0,0,22,5,0,0,0,0.181818182,0,0,0.666666667,0.151515152
5MY1,0,71,0,0,82,4,0,0,0,0.452229299,0,0,0.522292994,0.025477707,0,0
5N61,0,0,0,3,0,0,3,2,0,0,0,0.375,0,0,0.375,0.25
5N94,0,0,0,8,0,0,8,2,0,0,0,0.444444444,0,0,0.444444444,0.111111111
5NEW,0,0,0,4,0,0,18,0,0,0,0,0.181818182,0,0,0.818181818,0
5NG6,0,0,0,47,0,0,66,1,0,0,0,0.412280702,0,0,0.578947368,0.00877193
5NO2,0,52,0,0,66,4,0,0,0,0.426229508,0,0,0.540983607,0.032786885,0,0
5NO3,0,51,0,0,67,6,0,0,0,0.411290323,0,0,0.540322581,0.048387097,0,0
5NO4,0,61,0,0,75,3,0,0,0,0.438848921,0,0,0.539568345,0.021582734,0,0
5NPM,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0
5NRG,0,140,0,0,160,8,0,0,0,0.454545455,0,0,0.519480519,0.025974026,0,0
5NS3,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
5NS4,0,0,0,2,0,0,5,0,0,0,0,0.285714286,0,0,0.714285714,0
5O1Y,0,0,0,1,0,0,10,0,0,0,0,0.090909091,0,0,0.909090909,0
5O1Z,0,0,0,1,0,0,15,0,0,0,0,0.0625,0,0,0.9375,0
5O20,0,0,0,1,0,0,12,0,0,0,0,0.076923077,0,0,0.923076923,0
5O3J,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
5O58,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0.571428571,0.428571429
5O5J,0,69,0,0,85,4,1,0,0,0.433962264,0,0,0.534591195,0.025157233,0.006289308,0
5O60,0,183,0,2,215,5,10,1,0,0.439903846,0,0.004807692,0.516826923,0.012019231,0.024038462,0.002403846
5O6U,0,19,0,3,54,2,16,0,0,0.20212766,0,0.031914894,0.574468085,0.021276596,0.170212766,0
5O7H,0,21,0,0,51,3,0,0,0,0.28,0,0,0.68,0.04,0,0
5OA3,0,134,0,1,214,16,9,0,0,0.35828877,0,0.002673797,0.572192513,0.042780749,0.024064171,0
5OC6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5ODV,0,0,143,0,0,0,24,0,0,0,0.856287425,0,0,0,0.143712575,0
5OIK,0,0,0,2,0,0,13,0,0,0,0,0.133333333,0,0,0.866666667,0
5OLA,0,0,0,3,0,0,23,0,0,0,0,0.115384615,0,0,0.884615385,0
5OMW,0,0,0,15,0,0,29,0,0,0,0,0.340909091,0,0,0.659090909,0
5ON2,0,0,0,14,0,0,27,0,0,0,0,0.341463415,0,0,0.658536585,0
5ON3,0,0,0,13,0,0,28,0,0,0,0,0.317073171,0,0,0.682926829,0
5ONH,0,0,0,14,0,0,30,0,0,0,0,0.318181818,0,0,0.681818182,0
5OOL,0,180,0,0,366,7,0,0,0,0.325497288,0,0,0.661844485,0.012658228,0,0
5OOM,0,157,0,0,334,10,0,0,0,0.313373253,0,0,0.666666667,0.01996008,0,0
5OPT,0,0,0,103,0,0,234,16,0,0,0,0.291784703,0,0,0.662889518,0.045325779
5OSG,0,0,0,0,6,0,13,0,0,0,0,0,0.315789474,0,0.684210526,0
5OT2,0,0,0,3,0,0,2,0,0,0,0,0.6,0,0,0.4,0
5SUP,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0
5SWM,0,0,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0
5SZE,0,0,0,1,0,0,4,0,0,0,0,0.2,0,0,0.8,0
5T16,0,0,0,8,0,0,38,0,0,0,0,0.173913043,0,0,0.826086957,0
5T7B,0,6,0,0,12,0,0,0,0,0.333333333,0,0,0.666666667,0,0,0
5T8Y,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5TF6,0,0,0,19,0,0,80,2,0,0,0,0.188118812,0,0,0.792079208,0.01980198
5THE,0,0,0,24,0,0,27,0,0,0,0,0.470588235,0,0,0.529411765,0
5TZS,0,39,0,0,17,12,0,0,0,0.573529412,0,0,0.25,0.176470588,0,0
5U07,0,7,0,22,15,2,60,2,0,0.064814815,0,0.203703704,0.138888889,0.018518519,0.555555556,0.018518519
5U0A,0,6,0,30,16,1,95,1,0,0.040268456,0,0.201342282,0.10738255,0.006711409,0.637583893,0.006711409
5U30,0,0,0,35,0,0,42,1,0,0,0,0.448717949,0,0,0.538461538,0.012820513
5U31,0,0,0,37,0,0,42,0,0,0,0,0.46835443,0,0,0.53164557,0
5U33,0,0,0,37,0,0,37,0,0,0,0,0.5,0,0,0.5,0
5U34,0,0,0,10,0,0,20,1,0,0,0,0.322580645,0,0,0.64516129,0.032258065
5U4J,0,24,0,0,24,1,0,0,0,0.489795918,0,0,0.489795918,0.020408163,0,0
5U9B,0,0,14,4,0,0,19,0,0,0,0.378378378,0.108108108,0,0,0.513513514,0
5UD5,0,0,0,6,0,0,13,5,0,0,0,0.25,0,0,0.541666667,0.208333333
5UDI,0,0,6,0,0,0,6,0,0,0,0.5,0,0,0,0.5,0
5UDJ,0,0,6,0,0,0,6,0,0,0,0.5,0,0,0,0.5,0
5UDK,0,0,7,0,0,0,6,0,0,0,0.538461538,0,0,0,0.461538462,0
5UDL,0,0,6,0,0,0,6,0,0,0,0.5,0,0,0,0.5,0
5UDZ,0,0,0,13,0,0,87,1,0,0,0,0.128712871,0,0,0.861386139,0.00990099
5UH5,0,0,0,6,0,0,19,1,0,0,0,0.230769231,0,0,0.730769231,0.038461538
5UH6,0,0,0,5,0,0,13,1,0,0,0,0.263157895,0,0,0.684210526,0.052631579
5UH8,0,0,0,6,0,0,18,1,0,0,0,0.24,0,0,0.72,0.04
5UH9,0,0,0,6,0,0,15,1,0,0,0,0.272727273,0,0,0.681818182,0.045454545
5UHC,0,0,0,5,0,0,20,1,0,0,0,0.192307692,0,0,0.769230769,0.038461538
5UJ2,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0,0,0
5US2,0,2,0,0,1,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0
5USA,0,2,0,0,1,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0
5USE,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0
5USG,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0,0,0
5UX0,0,0,0,5,0,0,21,1,0,0,0,0.185185185,0,0,0.777777778,0.037037037
5UZ4,0,60,0,0,99,17,0,0,0,0.340909091,0,0,0.5625,0.096590909,0,0
5UZ9,0,0,0,20,0,0,45,3,0,0,0,0.294117647,0,0,0.661764706,0.044117647
5UZZ,4,1,0,0,3,0,0,0,0.5,0.125,0,0,0.375,0,0,0
5V6X,0,0,0,6,0,0,15,5,0,0,0,0.230769231,0,0,0.576923077,0.192307692
5V7C,0,0,0,1,0,0,11,0,0,0,0,0.083333333,0,0,0.916666667,0
5V7Q,0,90,0,7,158,6,22,0,0,0.318021201,0,0.024734982,0.558303887,0.021201413,0.077738516,0
5VAJ,0,7,0,0,2,0,0,0,0,0.777777778,0,0,0.222222222,0,0,0
5VI5,0,10,0,0,27,0,0,0,0,0.27027027,0,0,0.72972973,0,0,0
5VM9,0,0,0,11,0,0,29,2,0,0,0,0.261904762,0,0,0.69047619,0.047619048
5VO8,0,0,0,8,0,0,19,2,0,0,0,0.275862069,0,0,0.655172414,0.068965517
5VOE,0,0,0,1,0,0,3,0,0,0,0,0.25,0,0,0.75,0
5VOF,0,0,0,1,0,0,4,0,0,0,0,0.2,0,0,0.8,0
5VSU,0,0,0,13,0,0,56,1,0,0,0,0.185714286,0,0,0.8,0.014285714
5VT0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0
5VVR,0,0,0,3,0,0,6,1,0,0,0,0.3,0,0,0.6,0.1
5VVS,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.75,0.25
5VW1,0,0,0,16,0,0,29,2,0,0,0,0.340425532,0,0,0.617021277,0.042553191
5VZL,0,14,0,0,28,2,0,0,0,0.318181818,0,0,0.636363636,0.045454545,0,0
5W0M,0,0,11,3,0,0,22,0,0,0,0.305555556,0.083333333,0,0,0.611111111,0
5W0O,0,0,0,1,0,0,15,0,0,0,0,0.0625,0,0,0.9375,0
5W1H,0,0,0,3,0,0,36,3,0,0,0,0.071428571,0,0,0.857142857,0.071428571
5W1I,0,6,0,0,74,2,0,0,0,0.073170732,0,0,0.902439024,0.024390244,0,0
5W3V,0,0,0,12,0,0,54,0,0,0,0,0.181818182,0,0,0.818181818,0
5W4U,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5W51,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5W5H,0,0,12,0,0,0,14,0,0,0,0.461538462,0,0,0,0.538461538,0
5W5I,0,0,13,0,0,0,14,0,0,0,0.481481481,0,0,0,0.518518519,0
5W5Y,0,0,0,5,0,0,9,1,0,0,0,0.333333333,0,0,0.6,0.066666667
5W64,0,0,0,9,0,0,14,1,0,0,0,0.375,0,0,0.583333333,0.041666667
5W65,0,0,0,10,0,0,9,1,0,0,0,0.5,0,0,0.45,0.05
5W66,0,0,0,7,0,0,5,0,0,0,0,0.583333333,0,0,0.416666667,0
5W6V,0,0,0,6,0,0,12,0,0,0,0,0.333333333,0,0,0.666666667,0
5W7N,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0
5W7O,0,1,0,0,2,0,0,0,0,0.333333333,0,0,0.666666667,0,0,0
5WEA,0,0,0,7,0,0,8,0,0,0,0,0.466666667,0,0,0.533333333,0
5WJR,0,2,0,0,2,0,0,0,0,0.5,0,0,0.5,0,0,0
5WLH,0,0,0,4,0,0,48,3,0,0,0,0.072727273,0,0,0.872727273,0.054545455
5WNP,0,84,0,0,91,4,0,0,0,0.469273743,0,0,0.508379888,0.022346369,0,0
